FPrate,Sensivity[Mean],Sensivity[Lower bound],Sensivity[Upper bound]
5.968046805,0.933712780,0.913951516,0.952883840
5.968834383,0.933712780,0.913951516,0.952883840
5.969621962,0.933712780,0.913951516,0.952883840
5.970409541,0.933712780,0.913951516,0.952883840
5.971197120,0.933712780,0.913951516,0.952883840
5.971984698,0.933712780,0.913951516,0.952883840
5.972772277,0.933712780,0.913951516,0.952883840
5.973559856,0.933716774,0.914215684,0.952883840
5.974347435,0.933721006,0.914215684,0.952883840
5.975135014,0.933721006,0.914215684,0.952883840
5.975922592,0.933721006,0.914215684,0.952883840
5.976710171,0.933722675,0.914215684,0.952883840
5.977497750,0.933722675,0.914215684,0.952883840
5.978285329,0.933722675,0.914215684,0.952883840
5.979072907,0.933722675,0.914215684,0.952883840
5.979860486,0.933724225,0.914215684,0.952883840
5.980648065,0.933724225,0.914215684,0.952883840
5.981435644,0.933724225,0.914215684,0.952883840
5.982223222,0.933725059,0.914215684,0.952883840
5.983010801,0.933725059,0.914215684,0.952883840
5.983798380,0.933725059,0.914215684,0.952883840
5.984585959,0.933725059,0.914215684,0.952883840
5.985373537,0.933726609,0.914215684,0.952883840
5.986161116,0.933726609,0.914215684,0.952883840
5.986948695,0.933726609,0.914215684,0.952883840
5.987736274,0.933727503,0.914215684,0.952883840
5.988523852,0.933727503,0.914215684,0.952883840
5.989311431,0.933727503,0.914215684,0.952883840
5.990099010,0.933727503,0.914215684,0.952883840
5.990886589,0.933727503,0.914215684,0.952883840
5.991674167,0.933727503,0.914215684,0.952883840
5.992461746,0.933729231,0.914215684,0.952883840
5.993249325,0.933730125,0.914215684,0.952883840
5.994036904,0.933730125,0.914215684,0.952883840
5.994824482,0.933730125,0.914215684,0.952883840
5.995612061,0.933730125,0.914215684,0.952883840
5.996399640,0.933730125,0.914215684,0.952883840
5.997187219,0.933732629,0.914215684,0.952883840
5.997974797,0.933734238,0.914215684,0.952883840
5.998762376,0.933734238,0.914215684,0.952883840
5.999549955,0.933735132,0.914215684,0.952883840
6.000337534,0.933738530,0.914215684,0.952883840
6.001125113,0.933738530,0.914215684,0.952883840
6.001912691,0.933739364,0.914215684,0.952883840
6.002700270,0.933741093,0.914215684,0.952883840
6.003487849,0.933741093,0.914215684,0.952883840
6.004275428,0.933741093,0.914215684,0.952883840
6.005063006,0.933742881,0.914215684,0.952883840
6.005850585,0.933742881,0.914215684,0.952883840
6.006638164,0.933742881,0.914215684,0.952883840
6.007425743,0.933747053,0.914215684,0.952883840
6.008213321,0.933752954,0.914215684,0.952883840
6.009000900,0.933752954,0.914215684,0.952883840
6.009788479,0.933752954,0.914215684,0.952883840
6.010576058,0.933753729,0.914215684,0.952883840
6.011363636,0.933754504,0.914215684,0.952883840
6.012151215,0.933754504,0.914215684,0.952883840
6.012938794,0.933757007,0.914215684,0.952883840
6.013726373,0.933757007,0.914215684,0.952883840
6.014513951,0.933757007,0.914215684,0.952883840
6.015301530,0.933757007,0.914215684,0.952883840
6.016089109,0.933757007,0.914215684,0.952883840
6.016876688,0.933757007,0.914215684,0.952883840
6.017664266,0.933757007,0.914215684,0.952883840
6.018451845,0.933758616,0.914215684,0.952883840
6.019239424,0.933758616,0.914215684,0.952883840
6.020027003,0.933758616,0.914215684,0.952883840
6.020814581,0.933759391,0.914215684,0.952883840
6.021602160,0.933762968,0.914215684,0.952883840
6.022389739,0.933762968,0.914215684,0.952883840
6.023177318,0.933766365,0.914215684,0.952883840
6.023964896,0.933766365,0.914215684,0.952883840
6.024752475,0.933766365,0.914215684,0.952883840
6.025540054,0.933766365,0.914215684,0.952883840
6.026327633,0.933766365,0.914215684,0.952883840
6.027115212,0.933766365,0.914215684,0.952883840
6.027902790,0.933766365,0.914215684,0.952883840
6.028690369,0.933766365,0.914215684,0.952883840
6.029477948,0.933768988,0.914215684,0.952883840
6.030265527,0.933768988,0.914215684,0.952883840
6.031053105,0.933768988,0.914215684,0.952883840
6.031840684,0.933768988,0.914215684,0.952883840
6.032628263,0.933768988,0.914215684,0.952883840
6.033415842,0.933770776,0.914215684,0.952883840
6.034203420,0.933770776,0.914215684,0.952883840
6.034990999,0.933770776,0.914215684,0.952883840
6.035778578,0.933770776,0.914215684,0.952883840
6.036566157,0.933772445,0.914215684,0.952883840
6.037353735,0.933772445,0.914215684,0.952883840
6.038141314,0.933772445,0.914215684,0.952883840
6.038928893,0.933772445,0.914215684,0.952883840
6.039716472,0.933772445,0.914215684,0.952883840
6.040504050,0.933772445,0.914215684,0.952883840
6.041291629,0.933772445,0.914215684,0.952883840
6.042079208,0.933772445,0.914215684,0.952883840
6.042866787,0.933772445,0.914215684,0.952883840
6.043654365,0.933772445,0.914215684,0.952883840
6.044441944,0.933773339,0.914215684,0.952883840
6.045229523,0.933773339,0.914215684,0.952883840
6.046017102,0.933773339,0.914215684,0.952883840
6.046804680,0.933775783,0.914215684,0.952883840
6.047592259,0.933775783,0.914215684,0.952883840
6.048379838,0.933775783,0.914215684,0.952883840
6.049167417,0.933775783,0.914215684,0.952883840
6.049954995,0.933775783,0.914215684,0.952883840
6.050742574,0.933775783,0.914215684,0.952883840
6.051530153,0.933775783,0.914215684,0.952883840
6.052317732,0.933775783,0.914215684,0.952883840
6.053105311,0.933775783,0.914215684,0.952883840
6.053892889,0.933775783,0.914215684,0.952883840
6.054680468,0.933775783,0.914215684,0.952883840
6.055468047,0.933776677,0.914215684,0.952883840
6.056255626,0.933776677,0.914215684,0.952883840
6.057043204,0.933780015,0.914215684,0.952883840
6.057830783,0.933780015,0.914215684,0.952883840
6.058618362,0.933781862,0.914215684,0.952883840
6.059405941,0.933781862,0.914215684,0.952883840
6.060193519,0.933782578,0.914215684,0.952883840
6.060981098,0.933783472,0.914215684,0.952883840
6.061768677,0.933783472,0.914215684,0.952883840
6.062556256,0.933783472,0.914215684,0.952883840
6.063343834,0.933786035,0.914215684,0.952883840
6.064131413,0.933786035,0.914215684,0.952883840
6.064918992,0.933786035,0.914215684,0.952883840
6.065706571,0.933786809,0.914215684,0.952883840
6.066494149,0.933786809,0.914215684,0.952883840
6.067281728,0.933786809,0.914215684,0.952883840
6.068069307,0.933786809,0.914215684,0.952883840
6.068856886,0.933789313,0.914215684,0.952883840
6.069644464,0.933789313,0.914215684,0.952883840
6.070432043,0.933790088,0.914215684,0.952883840
6.071219622,0.933791697,0.914215684,0.952883840
6.072007201,0.933791697,0.914215684,0.952883840
6.072794779,0.933791697,0.914215684,0.952883840
6.073582358,0.933791697,0.914215684,0.952883840
6.074369937,0.933793306,0.914215684,0.952883840
6.075157516,0.933793306,0.914215684,0.952883840
6.075945095,0.933794200,0.914215684,0.952883840
6.076732673,0.933796704,0.914215684,0.952883840
6.077520252,0.933796704,0.914215684,0.952883840
6.078307831,0.933798313,0.914215684,0.952883840
6.079095410,0.933798313,0.914215684,0.952883840
6.079882988,0.933798313,0.914215684,0.952883840
6.080670567,0.933798313,0.914215684,0.952883840
6.081458146,0.933799088,0.914215684,0.952883840
6.082245725,0.933801711,0.914215684,0.952883840
6.083033303,0.933801711,0.914215684,0.952883840
6.083820882,0.933801711,0.914215684,0.952883840
6.084608461,0.933801711,0.914215684,0.952883840
6.085396040,0.933801711,0.914215684,0.952883840
6.086183618,0.933801711,0.914215684,0.952883840
6.086971197,0.933801711,0.914215684,0.952883840
6.087758776,0.933801711,0.914215684,0.952883840
6.088546355,0.933801711,0.914215684,0.952883840
6.089333933,0.933803439,0.914215684,0.952883840
6.090121512,0.933803439,0.914215684,0.952883840
6.090909091,0.933803439,0.914215684,0.952883840
6.091696670,0.933803439,0.914215684,0.952883840
6.092484248,0.933803439,0.914215684,0.952883840
6.093271827,0.933803439,0.914215684,0.952883840
6.094059406,0.933804274,0.914215684,0.952883840
6.094846985,0.933804274,0.914215684,0.952883840
6.095634563,0.933804274,0.914215684,0.952883840
6.096422142,0.933805108,0.914215684,0.952883840
6.097209721,0.933805108,0.914215684,0.952883840
6.097997300,0.933805108,0.914215684,0.952883840
6.098784878,0.933805108,0.914215684,0.952883840
6.099572457,0.933805108,0.914215684,0.952883840
6.100360036,0.933805108,0.914215684,0.952883840
6.101147615,0.933805108,0.914215684,0.952883840
6.101935194,0.933805108,0.914215684,0.952883840
6.102722772,0.933806658,0.914215684,0.952883840
6.103510351,0.933806658,0.914215684,0.952883840
6.104297930,0.933806658,0.914215684,0.952883840
6.105085509,0.933809042,0.914215684,0.952883840
6.105873087,0.933809042,0.914215684,0.952883840
6.106660666,0.933809042,0.914215684,0.952883840
6.107448245,0.933809817,0.914215684,0.952883840
6.108235824,0.933812499,0.914215684,0.952883840
6.109023402,0.933812499,0.914215684,0.952883840
6.109810981,0.933816016,0.914215684,0.952883840
6.110598560,0.933817744,0.914215684,0.952883840
6.111386139,0.933817744,0.914215684,0.952883840
6.112173717,0.933819592,0.914215684,0.952883840
6.112961296,0.933819592,0.914215684,0.952883840
6.113748875,0.933819592,0.914215684,0.952883840
6.114536454,0.933819592,0.914215684,0.952883840
6.115324032,0.933821261,0.914215684,0.952883840
6.116111611,0.933823824,0.914215684,0.952883840
6.116899190,0.933823824,0.914215684,0.952883840
6.117686769,0.933823824,0.914215684,0.952883840
6.118474347,0.933827281,0.914215684,0.952883840
6.119261926,0.933827281,0.914215684,0.952883840
6.120049505,0.933828890,0.914215684,0.952883840
6.120837084,0.933828890,0.914215684,0.952883840
6.121624662,0.933828890,0.914215684,0.952883840
6.122412241,0.933828890,0.914215684,0.952883840
6.123199820,0.933828890,0.914215684,0.952883840
6.123987399,0.933828890,0.914215684,0.952883840
6.124774977,0.933828890,0.914215684,0.952883840
6.125562556,0.933828890,0.914215684,0.952883840
6.126350135,0.933830619,0.914215684,0.952883840
6.127137714,0.933830619,0.914215684,0.952883840
6.127925293,0.933830619,0.914215684,0.952883840
6.128712871,0.933831453,0.914215684,0.952883840
6.129500450,0.933831453,0.914215684,0.952883840
6.130288029,0.933831453,0.914215684,0.952883840
6.131075608,0.933831453,0.914215684,0.952883840
6.131863186,0.933832407,0.914215684,0.952883840
6.132650765,0.933832407,0.914215684,0.952883840
6.133438344,0.933832407,0.914215684,0.952883840
6.134225923,0.933835804,0.914215684,0.952883840
6.135013501,0.933835804,0.914215684,0.952883840
6.135801080,0.933837533,0.914215684,0.952883840
6.136588659,0.933838367,0.914215684,0.952883840
6.137376238,0.933838367,0.914215684,0.952883840
6.138163816,0.933840156,0.914215684,0.952883840
6.138951395,0.933840930,0.914215684,0.952883840
6.139738974,0.933840930,0.914215684,0.952883840
6.140526553,0.933840930,0.914215684,0.952883840
6.141314131,0.933841825,0.914215684,0.952883840
6.142101710,0.933845341,0.914215684,0.952883840
6.142889289,0.933845341,0.914215684,0.952883840
6.143676868,0.933845341,0.914215684,0.952883840
6.144464446,0.933845341,0.914215684,0.952883840
6.145252025,0.933845341,0.914215684,0.952883840
6.146039604,0.933845341,0.914215684,0.952883840
6.146827183,0.933846176,0.914215684,0.952883840
6.147614761,0.933847904,0.914215684,0.952883840
6.148402340,0.933847904,0.914215684,0.952883840
6.149189919,0.933847904,0.914215684,0.952883840
6.149977498,0.933847904,0.914215684,0.952883840
6.150765077,0.933847904,0.914215684,0.952883840
6.151552655,0.933847904,0.914215684,0.952883840
6.152340234,0.933850348,0.914215684,0.952883840
6.153127813,0.933850348,0.914215684,0.952883840
6.153915392,0.933854759,0.914215684,0.952883840
6.154702970,0.933854759,0.914215684,0.952883840
6.155490549,0.933854759,0.914215684,0.952883840
6.156278128,0.933854759,0.914215684,0.952883840
6.157065707,0.933855593,0.914215684,0.952883840
6.157853285,0.933855593,0.914215684,0.952883840
6.158640864,0.933855593,0.914215684,0.952883840
6.159428443,0.933855593,0.914215684,0.952883840
6.160216022,0.933857262,0.914215684,0.952883840
6.161003600,0.933857262,0.914215684,0.952883840
6.161791179,0.933858871,0.914215684,0.952883840
6.162578758,0.933858871,0.914215684,0.952883840
6.163366337,0.933858871,0.914215684,0.952883840
6.164153915,0.933858871,0.914215684,0.952883840
6.164941494,0.933862329,0.914215684,0.952883840
6.165729073,0.933865726,0.914215684,0.952883840
6.166516652,0.933865726,0.914215684,0.952883840
6.167304230,0.933867455,0.914215684,0.952883840
6.168091809,0.933869183,0.914215684,0.952883840
6.168879388,0.933869183,0.914215684,0.952883840
6.169666967,0.933869183,0.914215684,0.952883840
6.170454545,0.933869183,0.914215684,0.952883840
6.171242124,0.933869183,0.914215684,0.952883840
6.172029703,0.933869183,0.914215684,0.952883840
6.172817282,0.933869183,0.914215684,0.952883840
6.173604860,0.933869183,0.914215684,0.952883840
6.174392439,0.933869183,0.914215684,0.952883840
6.175180018,0.933870077,0.914215684,0.952883840
6.175967597,0.933870077,0.914215684,0.952883840
6.176755176,0.933870077,0.914215684,0.952883840
6.177542754,0.933871746,0.914215684,0.952883840
6.178330333,0.933872581,0.914215684,0.952883840
6.179117912,0.933875978,0.914215684,0.952883840
6.179905491,0.933875978,0.914215684,0.952883840
6.180693069,0.933875978,0.914215684,0.952883840
6.181480648,0.933875978,0.914215684,0.952883840
6.182268227,0.933875978,0.914215684,0.952883840
6.183055806,0.933877766,0.914215684,0.952883840
6.183843384,0.933877766,0.914215684,0.952883840
6.184630963,0.933877766,0.914215684,0.952883840
6.185418542,0.933878601,0.914215684,0.952883840
6.186206121,0.933878601,0.914215684,0.952883840
6.186993699,0.933878601,0.914215684,0.952883840
6.187781278,0.933878601,0.914215684,0.952883840
6.188568857,0.933878601,0.914215684,0.952883840
6.189356436,0.933879375,0.914215684,0.952883840
6.190144014,0.933879375,0.914215684,0.952883840
6.190931593,0.933880270,0.914215684,0.952883840
6.191719172,0.933881104,0.914215684,0.952883840
6.192506751,0.933881104,0.914215684,0.952883840
6.193294329,0.933881104,0.914215684,0.952883840
6.194081908,0.933882892,0.914215684,0.952883840
6.194869487,0.933882892,0.914215684,0.952883840
6.195657066,0.933882892,0.914215684,0.952883840
6.196444644,0.933884621,0.914215684,0.952883840
6.197232223,0.933886349,0.914215684,0.952883840
6.198019802,0.933886349,0.914215684,0.952883840
6.198807381,0.933888197,0.914215684,0.952883840
6.199594959,0.933889031,0.914215684,0.952883840
6.200382538,0.933889031,0.914215684,0.952883840
6.201170117,0.933889866,0.914215684,0.952883840
6.201957696,0.933889866,0.914215684,0.952883840
6.202745275,0.933889866,0.914215684,0.952883840
6.203532853,0.933889866,0.914215684,0.952883840
6.204320432,0.933889866,0.914215684,0.952883840
6.205108011,0.933889866,0.914215684,0.952883840
6.205895590,0.933889866,0.914215684,0.952883840
6.206683168,0.933892369,0.914215684,0.952883840
6.207470747,0.933894157,0.914215684,0.952883840
6.208258326,0.933894157,0.914215684,0.952883840
6.209045905,0.933894157,0.914215684,0.952883840
6.209833483,0.933895886,0.914215684,0.952883840
6.210621062,0.933900237,0.914215684,0.952883840
6.211408641,0.933900237,0.914215684,0.952883840
6.212196220,0.933903575,0.914215684,0.952883840
6.212983798,0.933903575,0.914215684,0.952883840
6.213771377,0.933903575,0.914215684,0.952883840
6.214558956,0.933906257,0.914215684,0.952883840
6.215346535,0.933906257,0.914215684,0.952883840
6.216134113,0.933906257,0.914215684,0.952883840
6.216921692,0.933906257,0.914215684,0.952883840
6.217709271,0.933909655,0.914215684,0.952883840
6.218496850,0.933909655,0.914215684,0.952883840
6.219284428,0.933909655,0.914215684,0.952883840
6.220072007,0.933912158,0.914215684,0.952883840
6.220859586,0.933912158,0.914215684,0.952883840
6.221647165,0.933912158,0.914215684,0.952883840
6.222434743,0.933912158,0.914215684,0.952883840
6.223222322,0.933912158,0.914215684,0.952883840
6.224009901,0.933912158,0.914215684,0.952883840
6.224797480,0.933912158,0.914215684,0.952883840
6.225585059,0.933913946,0.914215684,0.952883840
6.226372637,0.933914840,0.914215684,0.952883840
6.227160216,0.933914840,0.914215684,0.952883840
6.227947795,0.933915734,0.914215684,0.952883840
6.228735374,0.933915734,0.914215684,0.952883840
6.229522952,0.933915734,0.914215684,0.952883840
6.230310531,0.933918357,0.914215684,0.952883840
6.231098110,0.933920801,0.914215684,0.952883840
6.231885689,0.933920801,0.914215684,0.952883840
6.232673267,0.933920801,0.914215684,0.952883840
6.233460846,0.933922470,0.914215684,0.952883840
6.234248425,0.933926821,0.914215684,0.952883840
6.235036004,0.933926821,0.914215684,0.952883840
6.235823582,0.933931768,0.914215684,0.952883840
6.236611161,0.933941603,0.914215684,0.952883840
6.237398740,0.933941603,0.914215684,0.952883840
6.238186319,0.933941603,0.914215684,0.952883840
6.238973897,0.933941603,0.914215684,0.952883840
6.239761476,0.933941603,0.914215684,0.952883840
6.240549055,0.933942378,0.914215684,0.952883840
6.241336634,0.933942378,0.914215684,0.952883840
6.242124212,0.933944881,0.914215684,0.952883840
6.242911791,0.933944881,0.914215684,0.952883840
6.243699370,0.933944881,0.914215684,0.952883840
6.244486949,0.933944881,0.914215684,0.952883840
6.245274527,0.933944881,0.914215684,0.952883840
6.246062106,0.933947444,0.914215684,0.952883840
6.246849685,0.933949113,0.914215684,0.952883840
6.247637264,0.933949113,0.914215684,0.952883840
6.248424842,0.933952451,0.914215684,0.952883840
6.249212421,0.933953285,0.914215684,0.952883840
6.250000000,0.933954120,0.914215684,0.952883840
6.250787579,0.933954120,0.914215684,0.952883840
6.251575158,0.933954120,0.914215684,0.952883840
6.252362736,0.933955014,0.914215684,0.952883840
6.253150315,0.933955014,0.914215684,0.952883840
6.253937894,0.933955014,0.914215684,0.952883840
6.254725473,0.933955908,0.914215684,0.952883840
6.255513051,0.933955908,0.914215684,0.952883840
6.256300630,0.933959365,0.914215684,0.952883840
6.257088209,0.933961093,0.914215684,0.952883840
6.257875788,0.933961093,0.914215684,0.952883840
6.258663366,0.933963597,0.914215684,0.952883840
6.259450945,0.933965325,0.914215684,0.952883840
6.260238524,0.933967054,0.914215684,0.952883840
6.261026103,0.933967054,0.914215684,0.952883840
6.261813681,0.933967888,0.914215684,0.952883840
6.262601260,0.933972299,0.914215684,0.952883840
6.263388839,0.933972299,0.914215684,0.952883840
6.264176418,0.933972299,0.914215684,0.952883840
6.264963996,0.933972299,0.914215684,0.952883840
6.265751575,0.933972299,0.914215684,0.952883840
6.266539154,0.933974922,0.914215684,0.952883840
6.267326733,0.933974922,0.914215684,0.952883840
6.268114311,0.933976591,0.914215684,0.952883840
6.268901890,0.933976591,0.914215684,0.952883840
6.269689469,0.933980882,0.914215684,0.952883840
6.270477048,0.933984280,0.914215684,0.952883840
6.271264626,0.933984280,0.914215684,0.952883840
6.272052205,0.933985114,0.914215684,0.952883840
6.272839784,0.933986843,0.914215684,0.952883840
6.273627363,0.933986843,0.914215684,0.952883840
6.274414941,0.933989406,0.914215684,0.952883840
6.275202520,0.933995366,0.914215684,0.952883840
6.275990099,0.933995366,0.914215684,0.952883840
6.276777678,0.933995366,0.914215684,0.952883840
6.277565257,0.933997869,0.914215684,0.952883840
6.278352835,0.933997869,0.914215684,0.952883840
6.279140414,0.933997869,0.914215684,0.952883840
6.279927993,0.934003174,0.914215684,0.952883840
6.280715572,0.934004903,0.914215684,0.952883840
6.281503150,0.934004903,0.914215684,0.952883840
6.282290729,0.934008300,0.914215684,0.952883840
6.283078308,0.934008300,0.914215684,0.952883840
6.283865887,0.934009135,0.914215684,0.952883840
6.284653465,0.934009135,0.914215684,0.952883840
6.285441044,0.934010744,0.914215684,0.952883840
6.286228623,0.934010744,0.914215684,0.952883840
6.287016202,0.934010744,0.914215684,0.952883840
6.287803780,0.934011579,0.914215684,0.952883840
6.288591359,0.934014261,0.914215684,0.952883840
6.289378938,0.934014261,0.914215684,0.952883840
6.290166517,0.934014261,0.914215684,0.952883840
6.290954095,0.934016705,0.914215684,0.952883840
6.291741674,0.934017599,0.914215684,0.952883840
6.292529253,0.934017599,0.914215684,0.952883840
6.293316832,0.934020162,0.914215684,0.952883840
6.294104410,0.934024453,0.914215684,0.952883840
6.294891989,0.934024453,0.914215684,0.952883840
6.295679568,0.934026122,0.914215684,0.952883840
6.296467147,0.934026122,0.914215684,0.952883840
6.297254725,0.934026122,0.914215684,0.952883840
6.298042304,0.934029639,0.914215684,0.952883840
6.298829883,0.934033930,0.914215684,0.952883840
6.299617462,0.934033930,0.914215684,0.952883840
6.300405041,0.934033930,0.914215684,0.952883840
6.301192619,0.934034705,0.914215684,0.952883840
6.301980198,0.934039056,0.914215684,0.952883840
6.302767777,0.934039056,0.914215684,0.952883840
6.303555356,0.934039056,0.914215684,0.952883840
6.304342934,0.934039056,0.914215684,0.952883840
6.305130513,0.934039056,0.914215684,0.952883840
6.305918092,0.934039056,0.914215684,0.952883840
6.306705671,0.934042454,0.914215684,0.952883840
6.307493249,0.934045196,0.914215684,0.952883840
6.308280828,0.934045196,0.914215684,0.952883840
6.309068407,0.934051096,0.914215684,0.952972472
6.309855986,0.934051991,0.914215684,0.952972472
6.310643564,0.934051991,0.914215684,0.952972472
6.311431143,0.934057117,0.914215684,0.952972472
6.312218722,0.934058845,0.914215684,0.952972472
6.313006301,0.934058845,0.914215684,0.952972472
6.313793879,0.934062362,0.914215684,0.952972472
6.314581458,0.934062362,0.914215684,0.952972472
6.315369037,0.934065700,0.914215684,0.952972472
6.316156616,0.934065700,0.914215684,0.952972472
6.316944194,0.934068084,0.914215684,0.952972472
6.317731773,0.934072375,0.914215684,0.952972472
6.318519352,0.934072375,0.914215684,0.952972472
6.319306931,0.934072375,0.914215684,0.952972472
6.320094509,0.934073269,0.914215684,0.952972472
6.320882088,0.934073269,0.914215684,0.952972472
6.321669667,0.934075832,0.914215684,0.952972472
6.322457246,0.934080124,0.914215684,0.952972472
6.323244824,0.934082627,0.914215684,0.952972472
6.324032403,0.934082627,0.914215684,0.952972472
6.324819982,0.934086144,0.914215684,0.952972472
6.325607561,0.934086919,0.914215684,0.952972472
6.326395140,0.934086919,0.914215684,0.952972472
6.327182718,0.934086919,0.914215684,0.952972472
6.327970297,0.934088647,0.914215684,0.952972472
6.328757876,0.934088647,0.914215684,0.952972472
6.329545455,0.934091985,0.914215684,0.952972472
6.330333033,0.934095502,0.914215684,0.952972472
6.331120612,0.934098184,0.914215684,0.952972472
6.331908191,0.934098184,0.914215684,0.952972472
6.332695770,0.934099972,0.914215684,0.952972472
6.333483348,0.934104323,0.914215684,0.952972472
6.334270927,0.934104323,0.914215684,0.952972472
6.335058506,0.934104323,0.914215684,0.952972472
6.335846085,0.934104323,0.914215684,0.952972472
6.336633663,0.934104323,0.914215684,0.952972472
6.337421242,0.934109569,0.914215684,0.952972472
6.338208821,0.934111357,0.914215684,0.952972472
6.338996400,0.934111357,0.914215684,0.952972472
6.339783978,0.934111357,0.914215684,0.952972472
6.340571557,0.934116185,0.914215684,0.952972472
6.341359136,0.934116185,0.914215684,0.952972472
6.342146715,0.934116185,0.914215684,0.952972472
6.342934293,0.934116185,0.914215684,0.952972472
6.343721872,0.934116185,0.914215684,0.952972472
6.344509451,0.934116185,0.914215684,0.952972472
6.345297030,0.934117079,0.914215684,0.952972472
6.346084608,0.934117079,0.914215684,0.952972472
6.346872187,0.934118867,0.914215684,0.952972472
6.347659766,0.934118867,0.914215684,0.952972472
6.348447345,0.934121251,0.914215684,0.952972472
6.349234923,0.934121251,0.914215684,0.952972472
6.350022502,0.934121251,0.914215684,0.952972472
6.350810081,0.934126377,0.914215684,0.952972472
6.351597660,0.934129894,0.914215684,0.952972472
6.352385239,0.934129894,0.914215684,0.952972472
6.353172817,0.934134960,0.914215684,0.952972472
6.353960396,0.934137583,0.914215684,0.952972472
6.354747975,0.934138417,0.914215684,0.952972472
6.355535554,0.934138417,0.914215684,0.952972472
6.356323132,0.934142590,0.914215684,0.952972472
6.357110711,0.934143484,0.914215684,0.952972472
6.357898290,0.934143484,0.914215684,0.952972472
6.358685869,0.934144437,0.914215684,0.952972472
6.359473447,0.934146941,0.914215684,0.952972472
6.360261026,0.934146941,0.914215684,0.952972472
6.361048605,0.934152722,0.914215684,0.952972472
6.361836184,0.934159279,0.914215684,0.952972472
6.362623762,0.934161842,0.914215684,0.952972472
6.363411341,0.934161842,0.914215684,0.952972472
6.364198920,0.934165359,0.914215684,0.952972472
6.364986499,0.934165359,0.914215684,0.952972472
6.365774077,0.934165359,0.914215684,0.952972472
6.366561656,0.934166133,0.914215684,0.952972472
6.367349235,0.934172988,0.914215684,0.952972472
6.368136814,0.934172988,0.914215684,0.952972472
6.368924392,0.934178054,0.914215684,0.952972472
6.369711971,0.934180558,0.914215684,0.952972472
6.370499550,0.934185684,0.914215684,0.952972472
6.371287129,0.934185684,0.914215684,0.952972472
6.372074707,0.934190929,0.914215684,0.952972472
6.372862286,0.934191704,0.914215684,0.952972472
6.373649865,0.934191704,0.914215684,0.952972472
6.374437444,0.934191704,0.914215684,0.952972472
6.375225023,0.934195042,0.914215684,0.952972472
6.376012601,0.934195042,0.914215684,0.952972472
6.376800180,0.934195042,0.914215684,0.952972472
6.377587759,0.934197664,0.914215684,0.952972472
6.378375338,0.934197664,0.914215684,0.952972472
6.379162916,0.934198499,0.914215684,0.952972472
6.379950495,0.934199333,0.914215684,0.952972472
6.380738074,0.934201896,0.914215684,0.952972472
6.381525653,0.934201896,0.914215684,0.952972472
6.382313231,0.934201896,0.914215684,0.952972472
6.383100810,0.934206188,0.914215684,0.952972472
6.383888389,0.934206188,0.914215684,0.952972472
6.384675968,0.934207022,0.914215684,0.952972472
6.385463546,0.934211195,0.914215684,0.952972472
6.386251125,0.934211195,0.914215684,0.952972472
6.387038704,0.934216499,0.914215684,0.952972472
6.387826283,0.934216499,0.914215684,0.952972472
6.388613861,0.934220910,0.914215684,0.952972472
6.389401440,0.934220910,0.914215684,0.952972472
6.390189019,0.934220910,0.914215684,0.952972472
6.390976598,0.934222639,0.914215684,0.952972472
6.391764176,0.934222639,0.914215684,0.952972472
6.392551755,0.934222639,0.914215684,0.952972472
6.393339334,0.934225202,0.914215684,0.952972472
6.394126913,0.934225202,0.914215684,0.952972472
6.394914491,0.934225202,0.914215684,0.952972472
6.395702070,0.934226096,0.914215684,0.952972472
6.396489649,0.934227705,0.914215684,0.952972472
6.397277228,0.934227705,0.914215684,0.952972472
6.398064806,0.934230208,0.914215684,0.952972472
6.398852385,0.934241951,0.914215684,0.952972472
6.399639964,0.934241951,0.914215684,0.952972472
6.400427543,0.934243679,0.914215684,0.952972472
6.401215122,0.934247077,0.914215684,0.952972472
6.402002700,0.934247077,0.914215684,0.952972472
6.402790279,0.934250474,0.914215684,0.952972472
6.403577858,0.934253156,0.914215684,0.952972472
6.404365437,0.934254944,0.914215684,0.952972472
6.405153015,0.934254944,0.914215684,0.952972472
6.405940594,0.934257388,0.914215684,0.952972472
6.406728173,0.934260845,0.914215684,0.952972472
6.407515752,0.934260845,0.914215684,0.952972472
6.408303330,0.934260845,0.914215684,0.952972472
6.409090909,0.934263408,0.914215684,0.952972472
6.409878488,0.934263408,0.914215684,0.952972472
6.410666067,0.934264302,0.914215684,0.952972472
6.411453645,0.934265077,0.914215684,0.952972472
6.412241224,0.934267700,0.914215684,0.952972472
6.413028803,0.934267700,0.914215684,0.952972472
6.413816382,0.934270918,0.914215684,0.952972472
6.414603960,0.934274435,0.914215684,0.952972472
6.415391539,0.934274435,0.914215684,0.952972472
6.416179118,0.934275329,0.914215684,0.952972472
6.416966697,0.934277117,0.914215684,0.952972472
6.417754275,0.934277117,0.914215684,0.952972472
6.418541854,0.934277952,0.914215684,0.952972472
6.419329433,0.934281468,0.914215684,0.952972472
6.420117012,0.934282362,0.914215684,0.952972472
6.420904590,0.934282362,0.914215684,0.952972472
6.421692169,0.934286714,0.914215684,0.952972472
6.422479748,0.934288442,0.914215684,0.952972472
6.423267327,0.934288442,0.914215684,0.952972472
6.424054905,0.934288442,0.914215684,0.952972472
6.424842484,0.934292018,0.914215684,0.952972472
